"aX,aY,aZ,gX,gY,gZ"
"0.914795,0.006348,0.424927,3.051758,4.333496,0.549316"
"0.912476,0.007080,0.411133,-1.159668,3.540039,1.159668"
"0.908936,0.014404,0.416748,-2.990722,2.258301,1.098633"
"0.911743,0.009521,0.417603,-0.549316,1.892090,0.549316"
"0.911133,0.005737,0.405884,0.610352,2.014160,0.549316"
"0.899658,0.007813,0.397827,0.244141,1.098633,0.610352"
"0.912354,0.005737,0.417603,1.525879,-0.610352,0.183105"
"0.916626,0.003784,0.415771,1.647949,-0.061035,0.244141"
""
"0.915283,0.011475,0.432739,-1.098633,-1.403808,-0.915527"
"0.915161,0.015015,0.447510,-1.708984,-1.586914,-0.854492"
"0.912354,0.015137,0.449219,-3.234863,-0.061035,-0.427246"
"0.913208,0.014526,0.444214,-3.540039,0.732422,-0.122070"
"0.919312,0.009033,0.424927,0.305176,2.075195,-0.427246"
"0.914795,0.007690,0.418823,0.610352,2.014160,-0.366211"
"0.903076,0.011353,0.418701,1.525879,1.831055,-0.244141"
"0.907227,0.010742,0.416138,0.854492,1.464844,-0.488281"
"0.910156,0.010376,0.418457,-1.159668,0.244141,-0.549316"
"0.911011,0.009766,0.419067,0.061035,-0.244141,-0.244141"
"0.901367,0.016357,0.424194,0.427246,-0.244141,0.061035"
"0.908325,0.018433,0.429077,-0.671387,-0.854492,-0.549316"
"0.919556,0.013184,0.438110,-1.831055,-1.464844,-1.342773"
"0.916138,0.009155,0.437866,-2.380371,1.037598,-0.122070"
"0.905151,0.011108,0.417725,-2.380371,1.586914,0.244141"
"0.905151,0.012939,0.416626,0.976562,0.183105,-0.183105"
"0.916138,0.010864,0.434204,3.601074,0.732422,-0.427246"
"0.915894,0.010010,0.423706,3.845215,1.708984,-0.183105"
"0.903809,0.016235,0.412476,-2.746582,1.220703,0.122070"
"0.900879,0.018311,0.420898,-4.699707,-0.549316,-0.488281"
"0.908691,0.012939,0.429443,-1.953125,-0.366211,-0.793457"
"0.914917,0.007324,0.416626,2.136230,0.305176,-0.671387"
"0.912476,0.009033,0.416992,2.380371,-0.244141,-0.244141"
"0.906860,0.019287,0.430542,2.075195,0.122070,-0.549316"
"0.907349,0.016357,0.436401,1.953125,0.549316,-1.159668"
"0.915283,0.005371,0.423096,1.831055,1.098633,-1.647949"
"0.920044,0.003906,0.417480,-1.098633,0.732422,-0.732422"
"0.912598,0.010742,0.414429,-1.831055,0.305176,-0.183105"
"0.900513,0.015991,0.415649,-0.183105,-0.244141,-0.366211"
"0.898560,0.015503,0.417480,1.403808,-0.488281,-1.220703"
"0.902100,0.012817,0.415894,0.366211,-1.525879,-1.708984"
"0.903809,0.016724,0.432739,-1.220703,-2.258301,-1.831055"
"0.910156,0.015869,0.449341,1.647949,-2.014160,-2.563476"
"0.928223,0.001221,0.443237,5.126953,0.671387,-2.319336"
"0.926880,-0.006714,0.410156,3.417969,1.281738,-1.586914"
"0.906616,0.002563,0.413452,-0.549316,0.427246,-0.305176"
"0.903687,0.004028,0.420776,-0.366211,0.183105,-0.549316"
"0.910278,0.003662,0.419800,-0.488281,0.305176,-0.671387"
"0.906494,0.005981,0.409912,-2.197266,-0.427246,-0.305176"
"0.905151,0.005859,0.410522,-4.333496,-1.708984,-0.183105"
"0.902344,0.014282,0.427979,-4.028320,-2.380371,-0.488281"
"0.898560,0.021851,0.441650,-2.746582,-2.258301,-1.159668"
"0.902222,0.020630,0.428589,1.281738,-1.281738,-2.624511"
"0.901489,0.012939,0.419067,1.403808,-1.220703,-3.295898"
"0.903198,0.005859,0.417480,-1.220703,-2.014160,-2.990722"
"0.904785,0.015381,0.436646,-2.624511,-4.028320,-2.807617"
"0.905518,0.011597,0.439087,1.525879,-3.173828,-4.089355"
"0.907959,-0.000977,0.421631,1.464844,-2.563476,-3.967285"
"0.903320,0.001587,0.427002,-0.915527,-3.234863,-3.234863"
"0.909912,0.000366,0.435425,0.305176,-3.479004,-3.906250"
"0.916870,-0.006470,0.439575,-1.159668,-2.685547,-3.356933"
"0.912109,-0.000366,0.446777,-1.770019,-2.563476,-2.990722"
"0.917114,-0.005127,0.450195,1.586914,-2.014160,-2.807617"
"0.916870,-0.007446,0.442993,0.183105,-0.732422,-1.892090"
"0.905518,-0.007080,0.429199,0.244141,-0.427246,-1.525879"
"0.913818,-0.006470,0.436279,0.488281,-0.366211,-1.403808"
"0.916748,-0.004272,0.447266,-0.061035,-0.305176,-1.159668"
"0.917847,-0.006226,0.452759,1.464844,1.403808,-1.098633"
"0.916260,-0.012451,0.435425,1.037598,2.258301,-0.610352"
"0.898193,-0.005981,0.419678,-0.549316,2.258301,0.488281"
"0.899780,-0.006470,0.424683,0.610352,0.976562,0.061035"
"0.918335,-0.012451,0.435669,0.915527,0.732422,0.244141"
"0.916504,-0.005859,0.432617,-0.976562,1.281738,1.525879"
"0.909180,0.000000,0.432861,-2.136230,1.403808,1.953125"
"0.905762,0.002808,0.446045,-2.380371,1.403808,1.770019"
"0.899048,0.002686,0.445557,-3.295898,2.380371,1.647949"
"0.896729,0.006958,0.441284,2.075195,3.662109,1.464844"
"0.908447,0.005737,0.426880,4.211426,3.356933,0.854492"
"0.906982,0.007935,0.423462,2.502441,2.441406,0.854492"
"0.903320,0.005493,0.429443,1.831055,1.037598,0.366211"
"0.902832,0.003174,0.424438,-2.014160,0.976562,0.976562"
"0.895508,0.013916,0.426514,-3.173828,0.488281,1.098633"
"0.902344,0.013794,0.439209,0.061035,-0.244141,-0.915527"
"0.904297,-0.001831,0.427368,3.723144,1.098633,-2.258301"
"0.906982,-0.018921,0.392822,2.990722,1.342773,-1.586914"
"0.921265,-0.003662,0.425659,0.305176,-0.915527,-0.610352"
"0.926025,-0.003906,0.446655,1.464844,-0.427246,-1.464844"
"0.922241,-0.014282,0.428833,-0.183105,2.441406,-0.183105"
"0.911743,-0.011963,0.405151,-2.014160,1.953125,0.854492"
"0.905640,0.000122,0.424316,-3.479004,-1.098633,1.831055"
"0.904541,0.003296,0.433472,-2.929687,-1.586914,1.770019"
"0.914673,-0.000977,0.437012,-1.770019,-1.159668,1.647949"
"0.918091,-0.000610,0.439819,-0.305176,-0.366211,2.136230"
"0.913330,0.005371,0.445557,-1.037598,1.281738,2.319336"
"0.916138,0.006958,0.457764,2.197266,3.784179,1.342773"
"0.929687,-0.007202,0.430664,3.784179,4.821777,1.220703"
"0.919800,-0.002075,0.408691,0.854492,5.187988,2.929687"
"0.915771,0.002441,0.406860,-1.770019,4.028320,3.906250"
"0.899902,0.013428,0.408569,-3.845215,3.295898,3.906250"
"0.885498,0.020386,0.414185,-5.493164,1.586914,3.112793"
"0.885498,0.019531,0.412598,-0.732422,0.366211,1.708984"
"0.890625,0.024292,0.420166,1.220703,-0.305176,0.671387"
"0.904053,0.023560,0.440308,2.380371,-0.549316,-0.122070"
"0.914429,0.009888,0.444458,4.089355,-0.122070,-1.708984"
"0.911987,0.002808,0.434326,2.319336,1.708984,-0.976562"
"0.916138,0.002686,0.414429,-0.915527,1.098633,-0.061035"
"0.923096,0.001709,0.423584,-2.075195,0.366211,0.122070"
"0.927979,-0.004883,0.405762,0.793457,1.281738,0.671387"
"0.926270,-0.002686,0.391479,1.647949,1.953125,1.525879"
"0.914429,0.008667,0.401001,-1.159668,1.037598,1.525879"
"0.894165,0.013550,0.405518,-1.647949,-0.305176,0.488281"
"0.887329,0.015137,0.394653,-1.831055,-0.793457,-0.488281"
"0.886963,0.019653,0.395630,-1.220703,-4.211426,-1.281738"
"0.901367,0.017212,0.421875,0.671387,-5.554199,-2.014160"
"0.902100,0.010132,0.422119,1.586914,-5.249023,-2.624511"
"0.902710,0.014526,0.427368,0.000000,-5.798339,-2.502441"
"0.909790,0.023804,0.463867,-0.427246,-6.408691,-3.051758"
"0.923462,0.011353,0.478760,-0.427246,-4.760742,-4.211426"
"0.925415,0.005127,0.464966,0.061035,-0.976562,-2.990722"
"0.914917,0.005981,0.431641,-0.549316,-0.061035,-2.258301"
"0.903442,0.007446,0.420898,0.305176,-0.610352,-2.624511"
"0.899780,-0.003906,0.414673,1.708984,-1.220703,-3.540039"
"0.898804,-0.007568,0.411255,-0.488281,-2.014160,-3.112793"
"0.904785,0.000244,0.424438,-0.427246,-3.967285,-3.112793"
"0.908447,-0.000977,0.441528,-0.305176,-3.234863,-3.173828"
"0.918091,-0.007080,0.448853,0.488281,-2.441406,-2.990722"
"0.925049,-0.017944,0.448486,3.112793,-0.671387,-2.502441"
"0.926270,-0.015625,0.448242,1.892090,0.854492,-1.037598"
"0.922485,-0.010498,0.452393,1.281738,1.525879,0.244141"
"0.924561,-0.013672,0.451172,2.868652,2.319336,0.549316"
