"aX,aY,aZ,gX,gY,gZ"
"-0.456421,-1.116211,-0.087646,-2.807617,-15.319823,-60.302731"
"-0.462524,-1.147827,-0.018921,-7.690429,-18.859863,-48.828121"
"-0.471436,-1.089600,0.001831,-9.277344,-19.897461,-26.428221"
"-0.474121,-0.930908,-0.006836,10.681151,-18.371582,-9.643555"
"-0.482544,-0.861938,-0.008911,14.831542,-14.526366,-7.934570"
"-0.487915,-0.843994,0.002197,8.178711,-11.291503,-12.084960"
"-0.473633,-1.079224,-0.006348,-25.024412,-4.394531,-21.179197"
"-0.489990,-1.272827,0.033081,-37.048340,-1.892090,-8.300781"
"-0.497559,-1.255249,0.051758,-5.676269,0.732422,25.817869"
"-0.496948,-1.048340,-0.000610,14.038085,3.845215,40.649410"
"-0.485229,-0.943481,-0.074951,26.855467,5.126953,52.124020"
"-0.464233,-1.033081,-0.048584,14.770507,-0.732422,51.147457"
"-0.448364,-1.124512,-0.025879,-8.056641,-0.549316,56.579586"
"-0.425903,-1.319092,0.032959,-32.653809,6.164550,78.857422"
"-0.437866,-1.278320,0.006348,-40.893551,9.948730,96.008293"
"-0.442993,-1.111572,-0.048462,-33.264160,7.019042,128.784180"
"-0.419678,-1.031860,-0.031006,-7.324218,-4.394531,146.118164"
"-0.342529,-1.064697,0.029663,4.455566,-3.601074,146.362305"
"-0.304565,-1.165894,0.039551,15.258788,10.864257,149.353027"
"-0.289551,-1.158325,0.003418,8.178711,24.597166,161.987289"
"-0.249390,-1.102905,-0.132568,-9.826660,18.981934,176.574692"
"-0.198730,-1.026733,-0.148437,-11.840819,10.192870,181.457504"
"-0.149658,-1.040527,0.056519,18.798828,-3.906250,181.213364"
"-0.130127,-1.056885,0.127197,41.748043,3.112793,179.687485"
"-0.076904,-0.983398,0.068604,32.531738,13.183593,179.870590"
"0.009644,-0.862183,-0.028320,24.963377,14.587401,176.696762"
"0.108032,-0.923706,-0.139404,-1.647949,17.395020,161.804184"
"0.128784,-0.983521,-0.172729,-3.967285,10.009766,157.409668"
"0.168213,-0.968384,-0.122314,14.770507,-5.126953,162.597641"
"0.207031,-0.931152,-0.019287,20.141600,-7.751464,165.283188"
""
"-0.213501,-0.909912,-0.065918,-35.461426,0.061035,-123.291008"
"-0.250000,-1.222534,-0.057983,-68.420410,-4.577637,-119.506828"
